title,date,text,status,url
"Na CPI da Covid-19, Elcio Franco contradiz ações do governo para compra de vacinas","9 de junho de 2021, 17h06",Distribuímos 17.888 ventiladores pulmonares...,contraditorio,https://www.aosfatos.org/noticias/na-cpi-da-covid-19-elcio-franco-contradiz-acoes-do-governo-para-compra-de-vacinas/
"No Roda Viva, Doria mente ao negar declaração de que policiais iam atirar para matar","24 de agosto de 2021, 15h07",Eu não falei para atirar para matar. Eu disse que a polícia de São Paulo agiria como tem agido: com eficiência no combate à criminalidade.,falso,https://www.aosfatos.org/noticias/no-roda-viva-doria-mente-ao-negar-declaracao-de-que-policiais-iam-atirar-para-matar/
"No Roda Viva, Doria mente ao negar declaração de que policiais iam atirar para matar","24 de agosto de 2021, 15h07","Os dados [de eficácia da CoronaVac] não são meus nem do Butantan, são da Anvisa. Nós só reproduzimos as informações que a Anvisa forneceu.",falso,https://www.aosfatos.org/noticias/no-roda-viva-doria-mente-ao-negar-declaracao-de-que-policiais-iam-atirar-para-matar/
"No Roda Viva, Doria mente ao negar declaração de que policiais iam atirar para matar","24 de agosto de 2021, 15h07",São Paulo foi o primeiro estado que (...) tomou a decisão de voltar às aulas.,falso,https://www.aosfatos.org/noticias/no-roda-viva-doria-mente-ao-negar-declaracao-de-que-policiais-iam-atirar-para-matar/
"No Roda Viva, Doria mente ao negar declaração de que policiais iam atirar para matar","24 de agosto de 2021, 15h07",[São Paulo] foi o primeiro estado a tornar obrigatório o uso de máscara.,falso,https://www.aosfatos.org/noticias/no-roda-viva-doria-mente-ao-negar-declaracao-de-que-policiais-iam-atirar-para-matar/
"No Roda Viva, Doria mente ao negar declaração de que policiais iam atirar para matar","24 de agosto de 2021, 15h07","São Paulo é o estado que mais vacina, percentualmente e numericamente também.",falso,https://www.aosfatos.org/noticias/no-roda-viva-doria-mente-ao-negar-declaracao-de-que-policiais-iam-atirar-para-matar/
"Em discurso no 7 de Setembro, Bolsonaro repete alegações falsas para atacar adversários e eleições","7 de setembro de 2021, 17h29","As ações de alguns governadores e alguns prefeitos, que simplesmente ignoraram a nossa Constituição, em especial os incisos do artigo 5º da mesma, onde tolheram a liberdade de expressão, tolheram o direito de ir e vir, proibiram vocês de trabalhar e frequentar templos e igrejas para a sua oração.",falso,https://www.aosfatos.org/noticias/em-discurso-no-7-de-setembro-bolsonaro-repete-alegacoes-falsas-para-atacar-adversarios-e-eleicoes/
"Em discurso no 7 de Setembro, Bolsonaro repete alegações falsas para atacar adversários e eleições","7 de setembro de 2021, 17h29","Nós queremos umas eleições limpas, democráticas, com voto auditável e contagem pública dos votos.",falso,https://www.aosfatos.org/noticias/em-discurso-no-7-de-setembro-bolsonaro-repete-alegacoes-falsas-para-atacar-adversarios-e-eleicoes/
"Em discurso no 7 de Setembro, Bolsonaro repete alegações falsas para atacar adversários e eleições","7 de setembro de 2021, 17h29",Não podemos admitir um sistema eleitoral que não oferece qualquer segurança por ocasião das eleições.,falso,https://www.aosfatos.org/noticias/em-discurso-no-7-de-setembro-bolsonaro-repete-alegacoes-falsas-para-atacar-adversarios-e-eleicoes/
"Em discurso no 7 de Setembro, Bolsonaro repete alegações falsas para atacar adversários e eleições","7 de setembro de 2021, 17h29",Como agora há pouco interceptou um cidadão americano para ser inquirido sobre atos antidemocráticos.,falso,https://www.aosfatos.org/noticias/em-discurso-no-7-de-setembro-bolsonaro-repete-alegacoes-falsas-para-atacar-adversarios-e-eleicoes/
"Em discurso no 7 de Setembro, Bolsonaro repete alegações falsas para atacar adversários e eleições","7 de setembro de 2021, 17h29",Sofremos consequências de falta d’água. Sofremos consequências de geadas pelo Brasil.,falso,https://www.aosfatos.org/noticias/em-discurso-no-7-de-setembro-bolsonaro-repete-alegacoes-falsas-para-atacar-adversarios-e-eleicoes/
"Na CPI, Hang falseia fatos sobre Covid-19, Sete de Setembro e empréstimos do BNDES","29 de setembro de 2021, 13h21",Eu estou falando que durante o governo do PT eu não peguei nenhum empréstimo do BNDES. Comprei máquinas através do Finame.,falso,https://www.aosfatos.org/noticias/luciano-hang-depoimento-cpi-covid/
"Na CPI, Hang falseia fatos sobre Covid-19, Sete de Setembro e empréstimos do BNDES","29 de setembro de 2021, 13h21",Jamais eu iria forçar meu funcionário a votar em alguém.,falso,https://www.aosfatos.org/noticias/luciano-hang-depoimento-cpi-covid/
"Na CPI, Hang falseia fatos sobre Covid-19, Sete de Setembro e empréstimos do BNDES","29 de setembro de 2021, 13h21",[Sete de Setembro] … onde houve a maior manifestação da história do Brasil.,falso,https://www.aosfatos.org/noticias/luciano-hang-depoimento-cpi-covid/
"Na CPI, Hang falseia fatos sobre Covid-19, Sete de Setembro e empréstimos do BNDES","29 de setembro de 2021, 13h21",Nunca neguei ou duvidei da doença [Covid-19].,falso,https://www.aosfatos.org/noticias/luciano-hang-depoimento-cpi-covid/
"Na CPI, Hang falseia fatos sobre Covid-19, Sete de Setembro e empréstimos do BNDES","29 de setembro de 2021, 13h21",Eu não sou e nunca fui contra a vacina.,falso,https://www.aosfatos.org/noticias/luciano-hang-depoimento-cpi-covid/
"Na CPI, Hang falseia fatos sobre Covid-19, Sete de Setembro e empréstimos do BNDES","29 de setembro de 2021, 13h21",Eu mandei 200 cilindros de oxigênio para Manaus,falso,https://www.aosfatos.org/noticias/luciano-hang-depoimento-cpi-covid/
"Em entrevista ao podcast Podpah, Lula erra ao citar dados sobre fome e legado do PT na economia","3 de dezembro de 2021, 18h21","Por que aqui no Brasil tem 19 milhões de pessoas passando fome, quando nós acabamos com a fome em 2012?",Selo falso,https://www.aosfatos.org/noticias/checamos-lula-entrevista-podcast-podpah/
"Em entrevista ao podcast Podpah, Lula erra ao citar dados sobre fome e legado do PT na economia","3 de dezembro de 2021, 18h21",Eu fui o único presidente do Brasil que fui convidado para participar de todas as reuniões do G8,Selo falso,https://www.aosfatos.org/noticias/checamos-lula-entrevista-podcast-podpah/
"Em entrevista ao podcast Podpah, Lula erra ao citar dados sobre fome e legado do PT na economia","3 de dezembro de 2021, 18h21","Em 2014, quando a Dilma deixou o governo, o desemprego estava 4,7%.",Selo falso,https://www.aosfatos.org/noticias/checamos-lula-entrevista-podcast-podpah/
"Em entrevista ao podcast Podpah, Lula erra ao citar dados sobre fome e legado do PT na economia","3 de dezembro de 2021, 18h21",Porque no nosso governo [a gasolina] não aumentava.,Selo falso,https://www.aosfatos.org/noticias/checamos-lula-entrevista-podcast-podpah/
"Em entrevista ao podcast Podpah, Lula erra ao citar dados sobre fome e legado do PT na economia","3 de dezembro de 2021, 18h21","Eu tenho orgulho, porque veja: eu sou o único presidente da história desse país que não tem diploma universitário.",Selo falso,https://www.aosfatos.org/noticias/checamos-lula-entrevista-podcast-podpah/
"Em entrevista ao podcast Podpah, Lula erra ao citar dados sobre fome e legado do PT na economia","3 de dezembro de 2021, 18h21","Quando eu estava no governo, o Brasil era a sexta economia do mundo.",Selo falso,https://www.aosfatos.org/noticias/checamos-lula-entrevista-podcast-podpah/
"Em entrevista ao podcast Podpah, Lula erra ao citar dados sobre fome e legado do PT na economia","3 de dezembro de 2021, 18h21",A mulher [no Brasil] só foi ter o seu primeiro voto em 1934 porque ganhou na Justiça.,Selo falso,https://www.aosfatos.org/noticias/checamos-lula-entrevista-podcast-podpah/
"Em entrevista ao podcast Podpah, Lula erra ao citar dados sobre fome e legado do PT na economia","3 de dezembro de 2021, 18h21","Quando eu cheguei na Presidência da República, a inflação estava 12%, e o desemprego estava 12%.",Selo falso,https://www.aosfatos.org/noticias/checamos-lula-entrevista-podcast-podpah/
Texto usa alegações enganosas para dizer que entrada de Gilmar Mendes no STF foi ilegal,"21 de março de 2022, 12h26","Há dois dias que faço buscas e pesquisas em todos os tribunais do sul, sudeste e centro-oeste, buscando ações em que Gilmar Mendes houvesse atuado como advogado... e, para minha surpresa, ele jamais advogou",Postagens enganam ao dizer que Gilmar Mendes está ilegal no STF,https://www.aosfatos.org/noticias/corrente-gilmar-mendes-STF/
Texto usa alegações enganosas para dizer que entrada de Gilmar Mendes no STF foi ilegal,"21 de março de 2022, 12h26",(...) isso me intrigou e fui fazer buscas sobre algum concurso público para o MP ou juiz de direito... ele também nunca prestou…,Postagens enganam ao dizer que Gilmar Mendes está ilegal no STF,https://www.aosfatos.org/noticias/corrente-gilmar-mendes-STF/
Texto usa alegações enganosas para dizer que entrada de Gilmar Mendes no STF foi ilegal,"21 de março de 2022, 12h26",(...) ele [Gilmar Mendes] e Tóffolli foram enfiados no STF na mesma condição... de forma ilegal…,Postagens enganam ao dizer que Gilmar Mendes está ilegal no STF,https://www.aosfatos.org/noticias/corrente-gilmar-mendes-STF/
Texto usa alegações enganosas para dizer que entrada de Gilmar Mendes no STF foi ilegal,"21 de março de 2022, 12h26","(...) descobri que a sabatina de Gilmar Mendes no senado, depois de ser nomeado para o STF por FHC, estava marcada para o dia 8 de maio de 2002, mas naquele exato dia a OAB entrou com um impeditivo justamente porque Gilmar Mendes jamais havia advogado… a sabatina foi adiada e o então senador Suplicy pediu vistas do processo da OAB e mandou investigar…",Postagens enganam ao dizer que Gilmar Mendes está ilegal no STF,https://www.aosfatos.org/noticias/corrente-gilmar-mendes-STF/
Texto usa alegações enganosas para dizer que entrada de Gilmar Mendes no STF foi ilegal,"21 de março de 2022, 12h26","(...) na semana seguinte, aproveitando a ausência deste senador, 16 outros senadores fizeram uma ""sabatina"" rápida e aprovaram a nomeação de Gilmar Mendes...",Postagens enganam ao dizer que Gilmar Mendes está ilegal no STF,https://www.aosfatos.org/noticias/corrente-gilmar-mendes-STF/
Texto usa alegações enganosas para dizer que entrada de Gilmar Mendes no STF foi ilegal,"21 de março de 2022, 12h26","(...) só para se ter ideia, Gilmar já teve uns 5 ou 6 pedidos de impeachment desde 2004 para cá...",Postagens enganam ao dizer que Gilmar Mendes está ilegal no STF,https://www.aosfatos.org/noticias/corrente-gilmar-mendes-STF/
Texto usa alegações enganosas para dizer que entrada de Gilmar Mendes no STF foi ilegal,"21 de março de 2022, 12h26",(...)até o MPF já entrou com impeachment e não conseguiu...,Postagens enganam ao dizer que Gilmar Mendes está ilegal no STF,https://www.aosfatos.org/noticias/corrente-gilmar-mendes-STF/
Texto usa alegações enganosas para dizer que entrada de Gilmar Mendes no STF foi ilegal,"21 de março de 2022, 12h26","(...) Dalmo de Abreu Dallari, professor da Faculdade de Direito da Universidade de São Paulo, afirmou, em artigo de opinião publicado na Folha de S. Paulo, que tal indicação representava um sério risco para a proteção dos direitos no Brasil, o combate à corrupção e a própria normalidade constitucional. Segundo ele, Gilmar Mendes estaria longe de preencher os requisitos necessários para ser membro da mais alta corte do país...",Postagens enganam ao dizer que Gilmar Mendes está ilegal no STF,https://www.aosfatos.org/noticias/corrente-gilmar-mendes-STF/
"Da ditadura à eleição de 2018, Bolsonaro mente ao Flow Podcast","8 de agosto de 2022, 20h37",Eu tinha uma cópia do Diário do Congresso. Tá comigo até hoje. O resto foi incinerado ou pintado de negrito.,Selo falso,https://www.aosfatos.org/noticias/bolsonaro-no-flow/
"Da ditadura à eleição de 2018, Bolsonaro mente ao Flow Podcast","8 de agosto de 2022, 20h37","Um partido pequeno, sete segundos de televisão, sem fundo partidário.",Selo falso,https://www.aosfatos.org/noticias/bolsonaro-no-flow/
"Da ditadura à eleição de 2018, Bolsonaro mente ao Flow Podcast","8 de agosto de 2022, 20h37",Fui o primeiro presidente a pegar a lei de teto [de gastos].,Selo falso,https://www.aosfatos.org/noticias/bolsonaro-no-flow/
"Da ditadura à eleição de 2018, Bolsonaro mente ao Flow Podcast","8 de agosto de 2022, 20h37","A apuração tem que ser pública. Se é numa sala-cofre [a apuração das eleições], não é pública.",Selo falso,https://www.aosfatos.org/noticias/bolsonaro-no-flow/
"Da ditadura à eleição de 2018, Bolsonaro mente ao Flow Podcast","8 de agosto de 2022, 20h37","Eu dou o inquérito da PF de 2018 para quem quiser. Para quem quiser. Apesar de o STF falar que ele é confidencial, não é confidencial.",Selo falso,https://www.aosfatos.org/noticias/bolsonaro-no-flow/
"Da ditadura à eleição de 2018, Bolsonaro mente ao Flow Podcast","8 de agosto de 2022, 20h37",Tiraram de mim o poder de conduzir essas medidas [de isolamento] na pandemia.,Selo falso,https://www.aosfatos.org/noticias/bolsonaro-no-flow/
"Da ditadura à eleição de 2018, Bolsonaro mente ao Flow Podcast","8 de agosto de 2022, 20h37",Passamos de déficit para superávit [nas empresas estatais].,Selo falso,https://www.aosfatos.org/noticias/bolsonaro-no-flow/
"Da ditadura à eleição de 2018, Bolsonaro mente ao Flow Podcast","8 de agosto de 2022, 20h37",Quem tornou vaga a cadeira do João Goulart foi o Congresso Nacional.,Selo falso,https://www.aosfatos.org/noticias/bolsonaro-no-flow/
"Da ditadura à eleição de 2018, Bolsonaro mente ao Flow Podcast","8 de agosto de 2022, 20h37","Agora, levando-se em conta o mundo todo, o Brasil é um país que menos sofreu com a pandemia.",Selo falso,https://www.aosfatos.org/noticias/bolsonaro-no-flow/
"Da ditadura à eleição de 2018, Bolsonaro mente ao Flow Podcast","8 de agosto de 2022, 20h37",O Tarcísio tem um orçamento de aproximadamente R$ 7 bilhões por ano.,Selo falso,https://www.aosfatos.org/noticias/bolsonaro-no-flow/
"Da ditadura à eleição de 2018, Bolsonaro mente ao Flow Podcast","8 de agosto de 2022, 20h37","Você pode ver, no campo: nós aprovamos a posse estendida. Você há pouco tempo podia usar tua arma no campo dentro da tua casa. Agora você pode montar no cavalo, numa bicicleta, um carro, né, e em todo o perímetro da fazenda, você pode ter o porte de arma de fogo.",Selo falso,https://www.aosfatos.org/noticias/bolsonaro-no-flow/
"Da ditadura à eleição de 2018, Bolsonaro mente ao Flow Podcast","8 de agosto de 2022, 20h37",A [Simone] Tebet falou de voto impresso no passado,Selo falso,https://www.aosfatos.org/noticias/bolsonaro-no-flow/
"No Roda Viva, Tebet erra informação sobre financiamento federal ao SUS","9 de agosto de 2022, 14h47","A União já chegou a financiar o SUS em 60% no passado, e hoje não passa de 45%, 46%.",Selo não é bem assim,https://www.aosfatos.org/noticias/roda-viva-simone-tebet/
"No Roda Viva, Tebet erra informação sobre financiamento federal ao SUS","9 de agosto de 2022, 14h47",A reforma trabalhista veio para garantir minimamente os empregos que nós ainda temos.,Selo não é bem assim,https://www.aosfatos.org/noticias/roda-viva-simone-tebet/
"No Roda Viva, Tebet erra informação sobre financiamento federal ao SUS","9 de agosto de 2022, 14h47","Matar a fome de 33 milhões de brasileiros. De 100 milhões, se não for mais, de brasileiros que estão com algum nível de insegurança alimentar.",Selo não é bem assim,https://www.aosfatos.org/noticias/roda-viva-simone-tebet/
"No Roda Viva, Tebet erra informação sobre financiamento federal ao SUS","9 de agosto de 2022, 14h47","Se nós falamos de R$ 160 milhões do mensalão, de R$ 2,3 bilhão só num dos esquemas do Petrolão, aqui estamos falando só agora de R$ 44 bilhões, já foram empenhados R$ 28 bilhões [no orçamento secreto].",Selo não é bem assim,https://www.aosfatos.org/noticias/roda-viva-simone-tebet/
Lula cita na Fiesp informações falsas sobre voto feminino e produção de carnes,"9 de agosto de 2022, 16h40",[O Brasil foi] o último [na América Latina] a legalizar o voto da mulher.,Selo falso,https://www.aosfatos.org/noticias/lula-cita-na-fiesp-informacoes-falsas-sobre-voto-feminino-e-producao-de-carnes/
Lula cita na Fiesp informações falsas sobre voto feminino e produção de carnes,"9 de agosto de 2022, 16h40",O maior produtor de proteína animal do mundo [o Brasil],Selo falso,https://www.aosfatos.org/noticias/lula-cita-na-fiesp-informacoes-falsas-sobre-voto-feminino-e-producao-de-carnes/
Lula cita na Fiesp informações falsas sobre voto feminino e produção de carnes,"9 de agosto de 2022, 16h40","Quando eu deixei a Presidência, a gente tava vendendo 3,8 milhões carros por ano.",Selo falso,https://www.aosfatos.org/noticias/lula-cita-na-fiesp-informacoes-falsas-sobre-voto-feminino-e-producao-de-carnes/
Lula cita na Fiesp informações falsas sobre voto feminino e produção de carnes,"9 de agosto de 2022, 16h40",Chegamos a quase US$ 502 bilhões no fluxo de comércio exterior.,Selo falso,https://www.aosfatos.org/noticias/lula-cita-na-fiesp-informacoes-falsas-sobre-voto-feminino-e-producao-de-carnes/
Lula cita na Fiesp informações falsas sobre voto feminino e produção de carnes,"9 de agosto de 2022, 16h40","Nós pegamos o governo com quase 65% da dívida, deixamos com 40%.",Selo falso,https://www.aosfatos.org/noticias/lula-cita-na-fiesp-informacoes-falsas-sobre-voto-feminino-e-producao-de-carnes/
Lula cita na Fiesp informações falsas sobre voto feminino e produção de carnes,"9 de agosto de 2022, 16h40",Eu fui contra a invasão da Ucrânia.,Selo falso,https://www.aosfatos.org/noticias/lula-cita-na-fiesp-informacoes-falsas-sobre-voto-feminino-e-producao-de-carnes/
"No Roda Viva, Ciro Gomes erra sobre endividamento de estados e acesso à internet","15 de agosto de 2022, 23h16",A maioria esmagadora da população não tem internet.,Selo falso,https://www.aosfatos.org/noticias/checamos-ciro-gomes-roda-viva/
"No Roda Viva, Ciro Gomes erra sobre endividamento de estados e acesso à internet","15 de agosto de 2022, 23h16","Hoje, 23 dos 27 estados brasileiros estão quebrados...",Selo falso,https://www.aosfatos.org/noticias/checamos-ciro-gomes-roda-viva/
"No Roda Viva, Ciro Gomes erra sobre endividamento de estados e acesso à internet","15 de agosto de 2022, 23h16","O IPTU que vocês pagam em São Paulo por mês equivale ao que o Brasil rural, da fazenda, do agronegócio mais rentável do planeta Terra, paga por ano.",Selo falso,https://www.aosfatos.org/noticias/checamos-ciro-gomes-roda-viva/
"No Roda Viva, Ciro Gomes erra sobre endividamento de estados e acesso à internet","15 de agosto de 2022, 23h16",Você tem ideia de quanto o governo brasileiro pagou desse mesmo cofre de juros para banco e para 10 mil famílias abastadas do Brasil de maio a maio? R$ 500 bilhões.,Selo falso,https://www.aosfatos.org/noticias/checamos-ciro-gomes-roda-viva/
"No Roda Viva, Ciro Gomes erra sobre endividamento de estados e acesso à internet","15 de agosto de 2022, 23h16","A maioria da população não tem tablet, smartphone",Selo falso,https://www.aosfatos.org/noticias/checamos-ciro-gomes-roda-viva/
"No Roda Viva, Ciro Gomes erra sobre endividamento de estados e acesso à internet","15 de agosto de 2022, 23h16","Ou porque a inadimplência atingiu 66,6 milhões de brasileiros.",Selo falso,https://www.aosfatos.org/noticias/checamos-ciro-gomes-roda-viva/
"No Roda Viva, Ciro Gomes erra sobre endividamento de estados e acesso à internet","15 de agosto de 2022, 23h16",A inflação dos alimentos tá em 15%,Selo falso,https://www.aosfatos.org/noticias/checamos-ciro-gomes-roda-viva/
"No Roda Viva, Ciro Gomes erra sobre endividamento de estados e acesso à internet","15 de agosto de 2022, 23h16","Eu fui ministro da Fazenda, eu cobrei uma alíquota de 35% nos supersalários.",Selo falso,https://www.aosfatos.org/noticias/checamos-ciro-gomes-roda-viva/
"No Roda Viva, Ciro Gomes erra sobre endividamento de estados e acesso à internet","15 de agosto de 2022, 23h16",O Brasil tem 3% da população [total] do mundo. Aqui morreram 11% da população [vítima de Covid-19] do mundo.,Selo falso,https://www.aosfatos.org/noticias/checamos-ciro-gomes-roda-viva/
"No Flow, Lula infla legado do PT e distorce fala de Bolsonaro sobre mentiras na política","18 de outubro de 2022, 20h37",[O Brasil foi o último] a dar voto para mulher.,Selo falso,https://www.aosfatos.org/noticias/lula-flow-podcast-checamos/
"No Flow, Lula infla legado do PT e distorce fala de Bolsonaro sobre mentiras na política","18 de outubro de 2022, 20h37",[O Brasil é] O maior produtor de proteína animal do mundo.,Selo falso,https://www.aosfatos.org/noticias/lula-flow-podcast-checamos/
"No Flow, Lula infla legado do PT e distorce fala de Bolsonaro sobre mentiras na política","18 de outubro de 2022, 20h37",Nós criamos [...] o Fies…,Selo falso,https://www.aosfatos.org/noticias/lula-flow-podcast-checamos/
"No Flow, Lula infla legado do PT e distorce fala de Bolsonaro sobre mentiras na política","18 de outubro de 2022, 20h37","90% dos trabalhadores que trabalham em categorias organizadas, químico, gráfico, metalúrgico, recebiam o aumento real acima da inflação.",Selo falso,https://www.aosfatos.org/noticias/lula-flow-podcast-checamos/
"No Flow, Lula infla legado do PT e distorce fala de Bolsonaro sobre mentiras na política","18 de outubro de 2022, 20h37",Acabamos com a fome nesse país.,Selo falso,https://www.aosfatos.org/noticias/lula-flow-podcast-checamos/
"No Flow, Lula infla legado do PT e distorce fala de Bolsonaro sobre mentiras na política","18 de outubro de 2022, 20h37",Quando me prenderam eu cresci 15 pontos na pesquisa da opinião pública,Selo falso,https://www.aosfatos.org/noticias/lula-flow-podcast-checamos/
"No Flow, Lula infla legado do PT e distorce fala de Bolsonaro sobre mentiras na política","18 de outubro de 2022, 20h37","Eu tava vendo um vídeo do Bozo esses dias, ele naquele vídeo que ele tá falando das meninas venezuelanas, ele fala textualmente: tenho que mentir, preciso mentir. O político tem que mentir.",Selo falso,https://www.aosfatos.org/noticias/lula-flow-podcast-checamos/
"No Flow, Lula infla legado do PT e distorce fala de Bolsonaro sobre mentiras na política","18 de outubro de 2022, 20h37","Nós saímos de 3,5 milhões de estudantes na universidade pra 8,5 milhões [nos governos do PT].",Selo falso,https://www.aosfatos.org/noticias/lula-flow-podcast-checamos/
"No Flow, Lula infla legado do PT e distorce fala de Bolsonaro sobre mentiras na política","18 de outubro de 2022, 20h37",Sabe quantos milhões de empregos nós [PT] criamos nos nossos governos? 22 milhões de empregos com carteira assinada.,Selo falso,https://www.aosfatos.org/noticias/lula-flow-podcast-checamos/
"Na RedeTV!, Lula desinforma ao comentar indicação ao BC e reações ao caso Americanas","3 de fevereiro de 2023, 17h17",Esse cidadão [presidente] do Banco Central foi eleito por quem? Foi eleito pela Câmara.,Selo falso,https://www.aosfatos.org/noticias/lula-entrevista-redetv/
"Na RedeTV!, Lula desinforma ao comentar indicação ao BC e reações ao caso Americanas","3 de fevereiro de 2023, 17h17","E agora um deles joga fora 40 bilhões de dólares de uma empresa [Americanas], que parecia ser a empresa mais saudável do planeta, e esse mercado não fala nada. Ele fica em silêncio.",Selo falso,https://www.aosfatos.org/noticias/lula-entrevista-redetv/
"Na RedeTV!, Lula desinforma ao comentar indicação ao BC e reações ao caso Americanas","3 de fevereiro de 2023, 17h17","[Quando o PT deixou a Presidência,] a ONU tinha reconhecido o fim da fome nesse país.",Selo falso,https://www.aosfatos.org/noticias/lula-entrevista-redetv/
"Na RedeTV!, Lula desinforma ao comentar indicação ao BC e reações ao caso Americanas","3 de fevereiro de 2023, 17h17",Um país que é o terceiro produtor de proteína animal do mundo.,Selo falso,https://www.aosfatos.org/noticias/lula-entrevista-redetv/
"No Roda Viva, Haddad desinforma ao dizer que governo Lula não criou novos impostos","25 de janeiro de 2024, 16h51","Estão dizendo que está havendo um aumento de carga tributária. Não. Não está havendo aumento de carga tributária. Ninguém criou imposto, ninguém aumentou a alíquota.",Selo falso,https://www.aosfatos.org/noticias/checamos-haddad-roda-viva/
"No Roda Viva, Haddad desinforma ao dizer que governo Lula não criou novos impostos","25 de janeiro de 2024, 16h51",A gasolina e o diesel estão mais baratos do que no governo Bolsonaro. E o PIS/Cofins e o imposto sobre combustível fóssil voltou a ser cobrado.,Selo falso,https://www.aosfatos.org/noticias/checamos-haddad-roda-viva/
"No Roda Viva, Haddad desinforma ao dizer que governo Lula não criou novos impostos","25 de janeiro de 2024, 16h51","O que o arcabouço prevê, que é uma novidade na legislação, é que você vai ter um aumento real de despesa mínima de 0,6% e máxima de 2,5%, para justamente funcionar como mecanismos anticíclicos. Se tiver uma recessão, você garante a despesa do governo. Se tiver um crescimento exorbitante, você economiza justamente para equilibrar no tempo as contas públicas.",Selo falso,https://www.aosfatos.org/noticias/checamos-haddad-roda-viva/
Corrente de WhatsApp mistura fato e ficção para exaltar família real brasileira,"14 de novembro de 2019, 13h11","
",,https://www.aosfatos.org/noticias/corrente-de-whatsapp-mistura-fato-e-ficcao-para-exaltar-familia-real-brasileira/
Corrente de WhatsApp mistura fato e ficção para exaltar família real brasileira,"14 de novembro de 2019, 13h11","
",,https://www.aosfatos.org/noticias/corrente-de-whatsapp-mistura-fato-e-ficcao-para-exaltar-familia-real-brasileira/
Corrente de WhatsApp mistura fato e ficção para exaltar família real brasileira,"14 de novembro de 2019, 13h11","
",,https://www.aosfatos.org/noticias/corrente-de-whatsapp-mistura-fato-e-ficcao-para-exaltar-familia-real-brasileira/
Corrente de WhatsApp mistura fato e ficção para exaltar família real brasileira,"14 de novembro de 2019, 13h11","
",,https://www.aosfatos.org/noticias/corrente-de-whatsapp-mistura-fato-e-ficcao-para-exaltar-familia-real-brasileira/
Corrente de WhatsApp mistura fato e ficção para exaltar família real brasileira,"14 de novembro de 2019, 13h11","
",,https://www.aosfatos.org/noticias/corrente-de-whatsapp-mistura-fato-e-ficcao-para-exaltar-familia-real-brasileira/
Corrente de WhatsApp mistura fato e ficção para exaltar família real brasileira,"14 de novembro de 2019, 13h11","
",,https://www.aosfatos.org/noticias/corrente-de-whatsapp-mistura-fato-e-ficcao-para-exaltar-familia-real-brasileira/
Corrente de WhatsApp mistura fato e ficção para exaltar família real brasileira,"14 de novembro de 2019, 13h11","
",,https://www.aosfatos.org/noticias/corrente-de-whatsapp-mistura-fato-e-ficcao-para-exaltar-familia-real-brasileira/
Corrente de WhatsApp mistura fato e ficção para exaltar família real brasileira,"14 de novembro de 2019, 13h11","
",,https://www.aosfatos.org/noticias/corrente-de-whatsapp-mistura-fato-e-ficcao-para-exaltar-familia-real-brasileira/
Corrente de WhatsApp mistura fato e ficção para exaltar família real brasileira,"14 de novembro de 2019, 13h11","
",,https://www.aosfatos.org/noticias/corrente-de-whatsapp-mistura-fato-e-ficcao-para-exaltar-familia-real-brasileira/
Corrente de WhatsApp mistura fato e ficção para exaltar família real brasileira,"14 de novembro de 2019, 13h11","
",,https://www.aosfatos.org/noticias/corrente-de-whatsapp-mistura-fato-e-ficcao-para-exaltar-familia-real-brasileira/
Corrente de WhatsApp mistura fato e ficção para exaltar família real brasileira,"14 de novembro de 2019, 13h11","
",,https://www.aosfatos.org/noticias/corrente-de-whatsapp-mistura-fato-e-ficcao-para-exaltar-familia-real-brasileira/
Post infla dados de 2016 ao dizer que economia estava melhor que em 2019,"27 de novembro de 2019, 14h13","
",,https://www.aosfatos.org/noticias/post-infla-dados-de-2016-ao-dizer-que-economia-estava-melhor-que-em-2019/
Post infla dados de 2016 ao dizer que economia estava melhor que em 2019,"27 de novembro de 2019, 14h13","
",,https://www.aosfatos.org/noticias/post-infla-dados-de-2016-ao-dizer-que-economia-estava-melhor-que-em-2019/
O que é fato no pronunciamento de Natal de Bolsonaro,"26 de dezembro de 2019, 17h59","
",,https://www.aosfatos.org/noticias/o-que-e-fato-no-pronunciamento-de-natal-de-bolsonaro/
O que é fato no pronunciamento de Natal de Bolsonaro,"26 de dezembro de 2019, 17h59","
",,https://www.aosfatos.org/noticias/o-que-e-fato-no-pronunciamento-de-natal-de-bolsonaro/
O que é fato no pronunciamento de Natal de Bolsonaro,"26 de dezembro de 2019, 17h59","
",,https://www.aosfatos.org/noticias/o-que-e-fato-no-pronunciamento-de-natal-de-bolsonaro/
O que é fato no pronunciamento de Natal de Bolsonaro,"26 de dezembro de 2019, 17h59","
",,https://www.aosfatos.org/noticias/o-que-e-fato-no-pronunciamento-de-natal-de-bolsonaro/
O que é fato no pronunciamento de Natal de Bolsonaro,"26 de dezembro de 2019, 17h59","
",,https://www.aosfatos.org/noticias/o-que-e-fato-no-pronunciamento-de-natal-de-bolsonaro/
O que é fato no pronunciamento de Natal de Bolsonaro,"26 de dezembro de 2019, 17h59","
",,https://www.aosfatos.org/noticias/o-que-e-fato-no-pronunciamento-de-natal-de-bolsonaro/
O que é fato no pronunciamento de Natal de Bolsonaro,"26 de dezembro de 2019, 17h59","
",,https://www.aosfatos.org/noticias/o-que-e-fato-no-pronunciamento-de-natal-de-bolsonaro/
